id,net,status_abbrev,pad_name,mission_name,mission_orbit_abbrev,configuration_name,reused,launcher_serial_number,landing_location_abbrev,landing_type_abbrev,landing_attempt,landing_success,year,year_month,starlink_commercial
d1b5f507-66a9-450a-86ac-b7b86c34eee4,2024-12-08 05:12:30,Success,Space Launch Complex 40,Starlink Group 12-5,LEO,Falcon 9,[True],['B1086'],['ASOG'],['ASDS'],[True],[True],2024,2024-12,Starlink
ae15ed89-63fa-4256-8b71-cb3c30e23e31,2024-12-05 16:10:00,Success,Launch Complex 39A,Sirius SXM-9,GTO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-12,Commercial
a757f8b0-4e5c-4223-bc27-361a8206a3bf,2024-12-05 03:05:00,Success,Space Launch Complex 4E,Starlink Group 9-14,LEO,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-12,Starlink
f50d89cf-7c9a-4b7e-bc6e-f7e59950995d,2024-12-04 10:13:10,Success,Space Launch Complex 40,Starlink Group 6-70,LEO,Falcon 9,[True],['B1067'],['ASOG'],['ASDS'],[True],[True],2024,2024-12,Starlink
fed1b36f-965c-46ac-bb4d-8154930c4492,2024-11-30 08:10:00,Success,Space Launch Complex 4E,NROL-126,,Falcon 9,[False],['B1088'],['OCISLY'],['ASDS'],[True],[True],2024,2024-11,Commercial
7beb2fcf-acb3-4cf1-b31b-f2655416d1ed,2024-11-30 05:00:00,Success,Space Launch Complex 40,Starlink Group 6-65,LEO,Falcon 9,[True],['B1083'],['JRTI'],['ASDS'],[True],[True],2024,2024-11,Starlink
ffc148dc-76cc-4c5e-95b6-c2c78d6f0ba6,2024-11-27 04:41:30,Success,Launch Complex 39A,Starlink Group 6-76,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-11,Starlink
0e6efb5d-045a-4f4c-a79a-f6889f1cc960,2024-11-25 10:02:20,Success,Space Launch Complex 40,Starlink Group 12-1,LEO,Falcon 9,[True],['B1080'],['JRTI'],['ASDS'],[True],[True],2024,2024-11,Starlink
f2e861e9-f956-4bad-8318-3d669ba5aedb,2024-11-24 05:25:30,Success,Space Launch Complex 4E,Starlink Group 9-13,LEO,Falcon 9,[True],['B1075'],['OCISLY'],['ASDS'],[True],[True],2024,2024-11,Starlink
168b41aa-14bd-4001-a47d-bfe69c4c20e6,2024-11-21 16:07:50,Success,Space Launch Complex 40,Starlink Group 6-66,LEO,Falcon 9,[True],['B1069'],['ASOG'],['ASDS'],[True],[True],2024,2024-11,Starlink
da9a0172-062c-4b29-81d8-acf777d3777f,2024-11-19 22:00:00,Success,Orbital Launch Mount A,Integrated Flight Test 6,Sub,Starship,[False],['Booster 13'],['OLM-A'],['RTLS'],[True],[False],2024,2024-11,Commercial
a0809bf8-a2f2-48e1-92da-1d8c21180e25,2024-11-18 18:31:00,Success,Space Launch Complex 40,GSAT-20 (GSAT-N2),GTO,Falcon 9,[True],['B1073'],['JRTI'],['ASDS'],[True],[True],2024,2024-11,Commercial
eddda4b4-c9af-4383-a97e-17372a0f39fc,2024-11-18 05:53:30,Success,Space Launch Complex 4E,Starlink Group 9-12,LEO,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-11,Starlink
4509981c-8f3f-41aa-8235-d08f5c79c6c0,2024-11-17 22:28:00,Success,Launch Complex 39A,Optus-X/TD7,GTO,Falcon 9,[True],['B1077'],['ASOG'],['ASDS'],[True],[True],2024,2024-11,Commercial
aa398317-710b-460b-837f-7fbb7f00ccfa,2024-11-14 13:21:00,Success,Space Launch Complex 40,Starlink Group 6-68,LEO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-11,Starlink
32727766-26b9-41b1-bdc4-1e7241806c92,2024-11-14 05:23:00,Success,Space Launch Complex 4E,Starlink Group 9-11,LEO,Falcon 9,[True],['B1082'],['OCISLY'],['ASDS'],[True],[True],2024,2024-11,Starlink
ce986507-bfc1-43fb-953d-3f30e7c5f48f,2024-11-11 21:28:00,Success,Space Launch Complex 40,Starlink Group 6-69,LEO,Falcon 9,[True],['B1080'],['ASOG'],['ASDS'],[True],[True],2024,2024-11,Starlink
a9fa3ed5-4988-4a72-b262-454e7b03ab50,2024-11-11 17:22:00,Success,Launch Complex 39A,Koreasat 6A,GTO,Falcon 9,[True],['B1067'],['LZ-1'],['RTLS'],[True],[True],2024,2024-11,Commercial
be86d592-5eb7-4565-ac7b-02de845d838e,2024-11-09 06:14:00,Success,Space Launch Complex 4E,Starlink Group 9-10,LEO,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-11,Starlink
507a6df7-1c52-464a-a003-19aad7f6113e,2024-11-07 20:19:00,Success,Space Launch Complex 40,Starlink Group 6-77,LEO,Falcon 9,[True],['B1085'],['JRTI'],['ASDS'],[True],[True],2024,2024-11,Starlink
f97bce95-052e-4fa9-80e8-dbedf16bc516,2024-11-05 02:29:31,Success,Launch Complex 39A,Dragon CRS-2 SpX-31,LEO,Falcon 9,[True],['B1083'],['LZ-1'],['RTLS'],[True],[True],2024,2024-11,Commercial
48284305-279a-4118-9ae4-e2139db038b4,2024-10-30 21:10:00,Success,Space Launch Complex 40,Starlink Group 10-13,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-10,Starlink
eed1132a-d5aa-4c9c-bc38-c8ccb98829b6,2024-10-30 12:07:00,Success,Space Launch Complex 4E,Starlink Group 9-9,LEO,Falcon 9,[True],['B1075'],['OCISLY'],['ASDS'],[True],[True],2024,2024-10,Starlink
d20c9252-f257-48a8-8d95-443188267c57,2024-10-26 21:47:00,Success,Space Launch Complex 40,Starlink Group 10-8,LEO,Falcon 9,[True],['B1069'],['JRTI'],['ASDS'],[True],[True],2024,2024-10,Starlink
9048f0e1-c1b7-40f1-9555-c021b0b94283,2024-10-24 17:14:00,Success,Space Launch Complex 4E,NROL-167,,Falcon 9,[True],['B1063'],['OCISLY'],['ASDS'],[True],[True],2024,2024-10,Commercial
beb6bfff-c584-42d9-9fea-e3e82a5fd32a,2024-10-23 21:47:00,Success,Space Launch Complex 40,Starlink Group 6-61,LEO,Falcon 9,[True],['B1073'],['ASOG'],['ASDS'],[True],[True],2024,2024-10,Starlink
525ed290-dd97-4187-9118-d71f0b8285be,2024-10-20 05:13:00,Success,Space Launch Complex 4E,OneWeb 20,PO,Falcon 9,[True],['B1082'],['LZ-4'],['RTLS'],[True],[True],2024,2024-10,Commercial
5f9fa9b2-e6f4-4e68-b4c8-2b1586cc5fba,2024-10-18 23:31:00,Success,Space Launch Complex 40,Starlink Group 8-19,LEO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-10,Starlink
e2a88842-5e57-468a-b151-92324df9c17e,2024-10-15 08:21:00,Success,Space Launch Complex 4E,Starlink Group 9-7,LEO,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-10,Starlink
9d576892-dcf0-472b-92d1-37053ff549ab,2024-10-15 06:10:00,Success,Space Launch Complex 40,Starlink Group 10-10,LEO,Falcon 9,[True],['B1080'],['ASOG'],['ASDS'],[True],[True],2024,2024-10,Starlink
59548105-347d-4477-8747-7fc3f91016c5,2024-10-14 16:06:00,Success,Launch Complex 39A,Europa Clipper,Helio-N/A,Falcon Heavy,"[False, True, True]","['B1089', 'B1064', 'B1065']","['ATL', 'ATL', 'ATL']","['EXP', 'EXP', 'EXP']","[False, False, False]","[nan, nan, nan]",2024,2024-10,Commercial
83ba001e-9bca-48ac-84cb-ccea96bfe9c1,2024-10-13 12:25:00,Success,Orbital Launch Mount A,Integrated Flight Test 5,Sub,Starship,[False],['Booster 12'],['OLM-A'],['RTLS'],[True],[True],2024,2024-10,Commercial
e1ffdd01-c146-44d0-a250-b845dc2eb20d,2024-10-07 14:52:11,Success,Space Launch Complex 40,Hera,Asteroid,Falcon 9,[True],['B1061'],['ATL'],['EXP'],[False],[nan],2024,2024-10,Commercial
0102940a-4a60-4686-b34d-ced3fed6c595,2024-09-28 17:17:21,Success,Space Launch Complex 40,Crew-9,LEO,Falcon 9,[True],['B1085'],['LZ-1'],['RTLS'],[True],[True],2024,2024-09,Commercial
f97e9181-c9cd-4e68-9c19-68ddb5e80763,2024-09-25 04:01:20,Success,Space Launch Complex 4E,Starlink Group 9-8,LEO,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-09,Starlink
facd46c6-5197-4c27-939a-2b6b3f08d39d,2024-09-20 13:50:00,Success,Space Launch Complex 4E,Starlink Group 9-17,LEO,Falcon 9,[True],['B1075'],['OCISLY'],['ASDS'],[True],[True],2024,2024-09,Starlink
b9c44ac9-e201-4042-9f08-bd517cd2e6a5,2024-09-17 22:50:49,Success,Space Launch Complex 40,Galileo L13 (FOC FM26 & FM32),MEO,Falcon 9,[True],['B1067'],['JRTI'],['ASDS'],[True],[True],2024,2024-09,Commercial
f53462c6-7e3a-41a9-b5a4-d884582ef0fa,2024-09-13 01:45:00,Success,Space Launch Complex 4E,Starlink Group 9-6,LEO,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-09,Starlink
11f32024-8382-4b7a-9f75-c211820b9e2d,2024-09-12 08:52:00,Success,Space Launch Complex 40,BlueBird Block 1,LEO,Falcon 9,[True],['B1078'],['LZ-1'],['RTLS'],[True],[True],2024,2024-09,Commercial
b69cfada-3320-4331-89e1-aaa8b49e6a9c,2024-09-10 09:23:49,Success,Launch Complex 39A,Polaris Dawn,LEO,Falcon 9,[True],['B1083'],['JRTI'],['ASDS'],[True],[True],2024,2024-09,Commercial
e8c62aa0-6bef-48ac-8ef6-b8589479c6be,2024-09-06 03:20:00,Success,Space Launch Complex 4E,NROL-113,,Falcon 9,[True],['B1063'],['OCISLY'],['ASDS'],[True],[True],2024,2024-09,Commercial
46ddb5ee-30ac-4d70-9cbe-0342b253ee6c,2024-09-05 15:33:00,Success,Space Launch Complex 40,Starlink Group 8-11,LEO,Falcon 9,[True],['B1077'],['JRTI'],['ASDS'],[True],[True],2024,2024-09,Starlink
1bf11245-99d7-4178-8bf8-408730e21b36,2024-08-31 08:48:00,Success,Space Launch Complex 4E,Starlink Group 9-5,LEO,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-08,Starlink
95bff87b-38c6-4db0-8b2f-e3952c95f383,2024-08-31 07:43:00,Success,Space Launch Complex 40,Starlink Group 8-10,LEO,Falcon 9,[True],['B1069'],['JRTI'],['ASDS'],[True],[True],2024,2024-08,Starlink
1da9d898-e591-444b-84bf-4bb949b81c62,2024-08-28 07:48:00,Success,Space Launch Complex 40,Starlink Group 8-6,LEO,Falcon 9,[True],['B1062'],['ASOG'],['ASDS'],[True],[False],2024,2024-08,Starlink
1458b11c-c0ed-4486-9d51-5b574db36f71,2024-08-20 13:20:00,Success,Space Launch Complex 40,Starlink Group 10-5,LEO,Falcon 9,[False],['B1085'],['ASOG'],['ASDS'],[True],[True],2024,2024-08,Starlink
d61c53c4-669a-44cd-a905-cea38e8e21d6,2024-08-16 18:56:00,Success,Space Launch Complex 4E,Transporter 11 (Dedicated SSO Rideshare),SSO,Falcon 9,[True],['B1075'],['LZ-4'],['RTLS'],[True],[True],2024,2024-08,Commercial
3ecc1d59-470f-49a3-9508-35f0b6797454,2024-08-15 13:00:00,Success,Space Launch Complex 40,WorldView Legion 3 & 4,LEO,Falcon 9,[True],['B1076'],['LZ-1'],['RTLS'],[True],[True],2024,2024-08,Commercial
34aa9340-c97e-4609-a872-e2adc8d9de13,2024-08-12 10:37:00,Success,Launch Complex 39A,Starlink Group 10-7,LEO,Falcon 9,[True],['B1073'],['ASOG'],['ASDS'],[True],[True],2024,2024-08,Starlink
670b2644-8952-484d-a402-8a75b7f907ae,2024-08-12 02:02:00,Success,Space Launch Complex 4E,Arctic Satellite Broadband Mission (ASBM),,Falcon 9,[True],['B1061'],['OCISLY'],['ASDS'],[True],[True],2024,2024-08,Commercial
c34d9c5e-c11a-4066-84d9-d026ceaafcf3,2024-08-10 12:50:00,Success,Space Launch Complex 40,Starlink Group 8-3,LEO,Falcon 9,[True],['B1067'],['JRTI'],['ASDS'],[True],[True],2024,2024-08,Starlink
59426ed2-57ff-4f61-8f62-9794b6dbb9ad,2024-08-04 15:02:53,Success,Space Launch Complex 40,Cygnus CRS-2 NG-21 (S.S. Francis R. “Dick” Scobee),LEO,Falcon 9,[True],['B1080'],['LZ-1'],['RTLS'],[True],[True],2024,2024-08,Commercial
86139b24-aed8-47b0-a385-5ed28cca6409,2024-08-04 07:24:00,Success,Space Launch Complex 4E,Starlink Group 11-1,LEO,Falcon 9,[True],['B1082'],['OCISLY'],['ASDS'],[True],[True],2024,2024-08,Starlink
172111f8-35c3-413e-9f6e-06676a462895,2024-08-02 05:01:00,Success,Launch Complex 39A,Starlink Group 10-6,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-08,Starlink
2aa76cd0-b1e0-4826-827e-1e69d1cc387d,2024-07-28 09:22:00,Success,Space Launch Complex 4E,Starlink Group 9-4,LEO,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-07,Starlink
a059955d-baf8-436d-9a2f-e4746be5a636,2024-07-28 05:09:00,Success,Space Launch Complex 40,Starlink Group 10-4,LEO,Falcon 9,[True],['B1077'],['ASOG'],['ASDS'],[True],[True],2024,2024-07,Starlink
0f63b33d-1a83-4eb2-8c2e-d4157bf71230,2024-07-27 05:45:00,Success,Launch Complex 39A,Starlink Group 10-9,LEO,Falcon 9,[True],['B1069'],['JRTI'],['ASDS'],[True],[True],2024,2024-07,Starlink
9ddacbab-cb89-4fb1-85c8-56b4222af744,2024-07-12 02:35:00,Failure,Space Launch Complex 4E,Starlink Group 9-3,LEO,Falcon 9,[True],['B1063'],['OCISLY'],['ASDS'],[True],[True],2024,2024-07,Starlink
ae5db3d2-1162-41b3-8f19-697150f483a3,2024-07-08 23:30:00,Success,Space Launch Complex 40,Türksat 6A,GTO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-07,Commercial
37d99477-d60a-486a-9fa0-3c533fe19fd9,2024-07-03 08:55:00,Success,Space Launch Complex 40,Starlink Group 8-9,LEO,Falcon 9,[True],['B1073'],['ASOG'],['ASDS'],[True],[True],2024,2024-07,Starlink
bc2c6103-a426-41e0-875d-700dc92dc131,2024-06-29 03:14:00,Success,Space Launch Complex 4E,NROL-186,,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-06,Commercial
89961315-355e-469d-af7a-b447ea70bce9,2024-06-27 11:14:00,Success,Space Launch Complex 40,Starlink Group 10-3,LEO,Falcon 9,[True],['B1062'],['JRTI'],['ASDS'],[True],[True],2024,2024-06,Starlink
ad53f165-a118-43a6-ad46-6021accdaabd,2024-06-25 21:26:00,Success,Launch Complex 39A,GOES-U,GTO,Falcon Heavy,"[False, False, False]","['B1087', 'B1086', 'B1072']","['ATL', 'LZ-2', 'LZ-1']","['EXP', 'RTLS', 'RTLS']","[False, True, True]","[nan, True, True]",2024,2024-06,Commercial
53b0220d-25b1-47d7-9d68-956063c54d86,2024-06-24 03:47:00,Success,Space Launch Complex 4E,Starlink Group 9-2,LEO,Falcon 9,[True],['B1075'],['OCISLY'],['ASDS'],[True],[True],2024,2024-06,Starlink
63a205d7-ea27-4fd0-9fb7-f09f744433a3,2024-06-23 17:15:00,Success,Space Launch Complex 40,Starlink Group 10-2,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-06,Starlink
e59f9e0b-fed2-4b12-a21b-ceda262bca5e,2024-06-20 21:35:00,Success,Space Launch Complex 40,Astra 1P/SES-24,GTO,Falcon 9,[True],['B1080'],['JRTI'],['ASDS'],[True],[True],2024,2024-06,Commercial
86600b01-7621-4106-9ae1-d7510328c29a,2024-06-19 03:40:00,Success,Space Launch Complex 4E,Starlink Group 9-1,LEO,Falcon 9,[True],['B1082'],['OCISLY'],['ASDS'],[True],[True],2024,2024-06,Starlink
32f98a5d-b605-4e18-9b92-9dbd59f0681f,2024-06-08 12:58:00,Success,Space Launch Complex 4E,Starlink Group 8-8,LEO,Falcon 9,[True],['B1061'],['OCISLY'],['ASDS'],[True],[True],2024,2024-06,Starlink
cdc8274b-932e-48d6-9e8d-691969da4ad0,2024-06-08 01:56:00,Success,Space Launch Complex 40,Starlink Group 10-1,LEO,Falcon 9,[True],['B1069'],['ASOG'],['ASDS'],[True],[True],2024,2024-06,Starlink
2b1b756f-7207-4781-a874-aed61b38463d,2024-06-06 12:50:00,Success,Orbital Launch Mount A,Integrated Flight Test 4,Sub,Starship,[False],['Booster 11'],['GOM'],['Ocean'],[True],[True],2024,2024-06,Commercial
587cba9a-2a6c-46c9-9b06-630a1bf86fe3,2024-06-05 02:16:00,Success,Space Launch Complex 40,Starlink Group 8-5,LEO,Falcon 9,[True],['B1067'],['JRTI'],['ASDS'],[True],[True],2024,2024-06,Starlink
cefe475a-fe70-4e46-9075-9c44c856975b,2024-06-01 02:37:00,Success,Space Launch Complex 40,Starlink Group 6-64,LEO,Falcon 9,[True],['B1076'],['ASOG'],['ASDS'],[True],[True],2024,2024-06,Starlink
c98dabc0-2391-48bd-aad7-02bfb1795ec3,2024-05-28 22:20:10,Success,Space Launch Complex 4E,EarthCARE,SSO,Falcon 9,[True],['B1081'],['LZ-4'],['RTLS'],[True],[True],2024,2024-05,Commercial
345131f6-a96a-45e0-9b83-f11aeec8bab6,2024-05-28 14:24:00,Success,Space Launch Complex 40,Starlink Group 6-60,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
d51da9b0-7251-4345-9708-934ba4c23c78,2024-05-24 02:45:00,Success,Launch Complex 39A,Starlink Group 6-63,LEO,Falcon 9,[True],['B1077'],['JRTI'],['ASDS'],[True],[True],2024,2024-05,Starlink
1e84545e-add0-42be-bcd2-c78eb2d982e5,2024-05-23 02:35:00,Success,Space Launch Complex 40,Starlink Group 6-62,LEO,Falcon 9,[True],['B1080'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
bcab98e3-3650-4733-9d32-47d5870a2151,2024-05-22 08:00:00,Success,Space Launch Complex 4E,NROL-146,,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-05,Commercial
791ef5c4-d0f1-4a35-b362-f87aef03621d,2024-05-18 00:32:00,Success,Space Launch Complex 40,Starlink Group 6-59,LEO,Falcon 9,[True],['B1062'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
63bb93ea-d77a-4b7e-aca7-325b514e270d,2024-05-14 18:39:00,Success,Space Launch Complex 4E,Starlink Group 8-7,LEO,Falcon 9,[True],['B1063'],['OCISLY'],['ASDS'],[True],[True],2024,2024-05,Starlink
67152d83-c689-4cff-8330-b42c166049c9,2024-05-13 00:53:00,Success,Space Launch Complex 40,Starlink Group 6-58,LEO,Falcon 9,[True],['B1073'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
b7767100-2fd3-4df6-9f23-cd6817f9972e,2024-05-10 04:30:00,Success,Space Launch Complex 4E,Starlink Group 8-2,LEO,Falcon 9,[True],['B1082'],['OCISLY'],['ASDS'],[True],[True],2024,2024-05,Starlink
37b23feb-be70-4011-bb3b-ccf4d333edd4,2024-05-08 18:42:00,Success,Launch Complex 39A,Starlink Group 6-56,LEO,Falcon 9,[True],['B1083'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
40e91ca4-bcd3-43bd-b856-0236d4beca45,2024-05-06 18:14:00,Success,Space Launch Complex 40,Starlink Group 6-57,LEO,Falcon 9,[True],['B1069'],['JRTI'],['ASDS'],[True],[True],2024,2024-05,Starlink
638eca04-7e89-4254-8770-4ae1da538004,2024-05-03 02:37:00,Success,Space Launch Complex 40,Starlink Group 6-55,LEO,Falcon 9,[True],['B1067'],['ASOG'],['ASDS'],[True],[True],2024,2024-05,Starlink
629f10e4-93cc-4b1b-9b2f-53f7d3944fc1,2024-05-02 18:36:00,Success,Space Launch Complex 4E,WorldView Legion 1 & 2,SSO,Falcon 9,[True],['B1061'],['LZ-4'],['RTLS'],[True],[True],2024,2024-05,Commercial
242a5669-7d52-4cab-8a03-72af4aa08f12,2024-04-28 22:08:00,Success,Space Launch Complex 40,Starlink Group 6-54,LEO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-04,Starlink
974b4774-cda7-4373-abfc-40c1a1859cba,2024-04-28 00:34:00,Success,Launch Complex 39A,Galileo L12 (FOC FM25 & FM27),MEO,Falcon 9,[True],['B1060'],['ATL'],['EXP'],[False],[nan],2024,2024-04,Commercial
63e1a1f2-c5cd-4d73-8c16-302f9d8ad72f,2024-04-23 22:17:00,Success,Space Launch Complex 40,Starlink Group 6-53,LEO,Falcon 9,[True],['B1078'],['JRTI'],['ASDS'],[True],[True],2024,2024-04,Starlink
b1098e0e-35c3-4cda-b0ec-01c70b0114e1,2024-04-18 22:40:00,Success,Space Launch Complex 40,Starlink Group 6-52,LEO,Falcon 9,[True],['B1080'],['ASOG'],['ASDS'],[True],[True],2024,2024-04,Starlink
c42e2d5f-f869-44d2-9f70-77d6e8d8482f,2024-04-17 21:26:00,Success,Launch Complex 39A,Starlink Group 6-51,LEO,Falcon 9,[True],['B1077'],['JRTI'],['ASDS'],[True],[True],2024,2024-04,Starlink
08508c47-42ea-44c8-9da6-9e2e21742994,2024-04-13 01:40:00,Success,Space Launch Complex 40,Starlink Group 6-49,LEO,Falcon 9,[True],['B1062'],['ASOG'],['ASDS'],[True],[True],2024,2024-04,Starlink
a2e723fe-c893-4eaa-9dd3-63533a703091,2024-04-11 14:25:00,Success,Space Launch Complex 4E,USSF-62,PO,Falcon 9,[True],['B1082'],['LZ-4'],['RTLS'],[True],[True],2024,2024-04,Commercial
706b81df-c365-4a6d-89f0-c52126dc91e1,2024-04-10 05:40:00,Success,Space Launch Complex 40,Starlink Group 6-48,LEO,Falcon 9,[True],['B1083'],['JRTI'],['ASDS'],[True],[True],2024,2024-04,Starlink
c6344720-1266-4697-90ab-943a6f1760a5,2024-04-07 23:16:57,Success,Launch Complex 39A,Bandwagon 1 (Dedicated Mid-Inclination Rideshare),LEO,Falcon 9,[True],['B1073'],['LZ-1'],['RTLS'],[True],[True],2024,2024-04,Commercial
b76b836f-8e88-4bc3-a3bc-36bb8ee4bb3c,2024-04-07 02:25:00,Success,Space Launch Complex 4E,Starlink Group 8-1,LEO,Falcon 9,[True],['B1081'],['OCISLY'],['ASDS'],[True],[True],2024,2024-04,Starlink
d90ac995-1d5d-48d6-8339-7ab42c567449,2024-04-05 09:12:00,Success,Space Launch Complex 40,Starlink Group 6-47,LEO,Falcon 9,[True],['B1069'],['ASOG'],['ASDS'],[True],[True],2024,2024-04,Starlink
8bb37c47-eefc-4a37-80c5-03b760cc99fc,2024-04-02 02:30:00,Success,Space Launch Complex 4E,Starlink Group 7-18,LEO,Falcon 9,[True],['B1071'],['OCISLY'],['ASDS'],[True],[True],2024,2024-04,Starlink
3f61f099-5176-49f2-8e77-41c02ce80e5a,2024-03-31 01:30:00,Success,Space Launch Complex 40,Starlink Group 6-45,LEO,Falcon 9,[True],['B1067'],['ASOG'],['ASDS'],[True],[True],2024,2024-03,Starlink
ba739b7f-9bdd-487c-9742-d76182af49f8,2024-03-30 21:52:00,Success,Launch Complex 39A,Eutelsat 36D,GTO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-03,Commercial
5acc8f72-bde2-4466-b64e-f580bc71ae2f,2024-03-25 23:42:00,Success,Space Launch Complex 40,Starlink Group 6-46,LEO,Falcon 9,[True],['B1078'],['ASOG'],['ASDS'],[True],[True],2024,2024-03,Starlink
e7b297d1-3312-4264-b802-f9d6ea11b3b2,2024-03-24 03:09:00,Success,Launch Complex 39A,Starlink Group 6-42,LEO,Falcon 9,[True],['B1060'],['JRTI'],['ASDS'],[True],[True],2024,2024-03,Starlink
604e4aa8-73f8-4f1c-bf4c-5a130625cac7,2024-03-21 20:55:09,Success,Space Launch Complex 40,Dragon CRS-2 SpX-30,LEO,Falcon 9,[True],['B1080'],['LZ-1'],['RTLS'],[True],[True],2024,2024-03,Commercial
2323baef-19f9-45fc-bc3d-3d34f7821f82,2024-03-19 02:28:00,Success,Space Launch Complex 4E,Starlink Group 7-16,LEO,Falcon 9,[True],['B1075'],['OCISLY'],['ASDS'],[True],[True],2024,2024-03,Starlink
827fac66-147f-4afc-9489-1b1d736ee989,2024-03-16 00:21:00,Success,Launch Complex 39A,Starlink Group 6-44,LEO,Falcon 9,[True],['B1062'],['ASOG'],['ASDS'],[True],[True],2024,2024-03,Starlink
c0d90c60-4961-470a-a6d7-804b3bf4b012,2024-03-14 13:25:00,Success,Orbital Launch Mount A,Integrated Flight Test 3,Sub,Starship,[False],['Booster 10'],['GOM'],['Ocean'],[True],[False],2024,2024-03,Commercial
8b703f3e-2758-466b-a899-7c1b463c2f31,2024-03-11 04:09:00,Success,Space Launch Complex 4E,Starlink Group 7-17,LEO,Falcon 9,[True],['B1063'],['OCISLY'],['ASDS'],[True],[True],2024,2024-03,Starlink
ed3aa4cd-ebd2-4871-a541-968a1b08afb1,2024-03-10 23:05:00,Success,Space Launch Complex 40,Starlink Group 6-43,LEO,Falcon 9,[True],['B1077'],['JRTI'],['ASDS'],[True],[True],2024,2024-03,Starlink
42b2c850-ecee-4ec9-8496-cc304f4353f5,2024-03-04 23:56:00,Success,Space Launch Complex 40,Starlink Group 6-41,LEO,Falcon 9,[True],['B1073'],['ASOG'],['ASDS'],[True],[True],2024,2024-03,Starlink
2f10c861-8c07-4af1-8873-cdba6d2566ba,2024-03-04 22:05:00,Success,Space Launch Complex 4E,Transporter 10 (Dedicated SSO Rideshare),SSO,Falcon 9,[True],['B1081'],['LZ-4'],['RTLS'],[True],[True],2024,2024-03,Commercial
2f101902-03dd-4b23-8546-d25ea514b36f,2024-03-04 03:53:38,Success,Launch Complex 39A,Crew-8,LEO,Falcon 9,[False],['B1083'],['LZ-1'],['RTLS'],[True],[True],2024,2024-03,Commercial
a9388d6a-a9cb-440c-8dc8-647a77833fe1,2024-02-29 15:30:00,Success,Space Launch Complex 40,Starlink Group 6-40,LEO,Falcon 9,[True],['B1076'],['JRTI'],['ASDS'],[True],[True],2024,2024-02,Starlink
0c61bd06-0bd9-40a8-8be3-1d46368ae094,2024-02-25 22:06:00,Success,Space Launch Complex 40,Starlink Group 6-39,LEO,Falcon 9,[True],['B1069'],['ASOG'],['ASDS'],[True],[True],2024,2024-02,Starlink
43edc89d-bba0-49ce-85d3-be350104a29c,2024-02-23 04:11:50,Success,Space Launch Complex 4E,Starlink Group 7-15,LEO,Falcon 9,[True],['B1061'],['OCISLY'],['ASDS'],[True],[True],2024,2024-02,Starlink
ffd29f94-06b4-49f7-b5f9-b21a928e6eaa,2024-02-20 20:11:00,Success,Space Launch Complex 40,HTS-113BT (Merah Putih 2),GTO,Falcon 9,[True],['B1067'],['JRTI'],['ASDS'],[True],[True],2024,2024-02,Commercial
9603b3c2-da94-41c6-8012-30e990fdc999,2024-02-15 21:34:30,Success,Space Launch Complex 4E,Starlink Group 7-14,LEO,Falcon 9,[True],['B1082'],['OCISLY'],['ASDS'],[True],[True],2024,2024-02,Starlink
942a1814-c237-41de-9970-d27bb9630f3b,2024-02-15 06:05:37,Success,Launch Complex 39A,Nova-C IM-1,LO,Falcon 9,[True],['B1060'],['LZ-1'],['RTLS'],[True],[True],2024,2024-02,Commercial
